DATE	IMPNONMO	IMPTOTAK	IMPTOTAL	IMPTOTAR	IMPTOTAZ	IMPTOTCA	IMPTOTCO	IMPTOTCT	IMPTOTDC	IMPTOTDE	IMPTOTFL	IMPTOTGA	IMPTOTHI	IMPTOTIA	IMPTOTID	IMPTOTIL	IMPTOTIN	IMPTOTKS	IMPTOTKY	IMPTOTLA	IMPTOTMA	IMPTOTMD	IMPTOTME	IMPTOTMI	IMPTOTMN	IMPTOTMO	IMPTOTMS	IMPTOTMT	IMPTOTNC	IMPTOTND	IMPTOTNE	IMPTOTNH	IMPTOTNJ	IMPTOTNM	IMPTOTNV	IMPTOTNY	IMPTOTOH	IMPTOTOK	IMPTOTOR	IMPTOTPA	IMPTOTPR	IMPTOTRI	IMPTOTSC	IMPTOTSD	IMPTOTTN	IMPTOTTX	IMPTOTUT	IMPTOTVA	IMPTOTVI	IMPTOTVT	IMPTOTWA	IMPTOTWI	IMPTOTWV	IMPTOTWY
2010-08-01	36.200000	175.900000	1252.800000	518.500000	1115.900000	30351.600000	999.100000	1724.200000	65.000000	628.700000	4785.500000	5238.100000	247.100000	654.700000	413.100000	9824.600000	2891.900000	841.000000	3191.400000	6061.300000	2753.200000	1671.200000	365.600000	8147.100000	2413.700000	1185.300000	1275.400000	420.400000	3995.500000	187.900000	259.900000	814.800000	9360.200000	294.900000	551.800000	9436.900000	4542.600000	618.900000	1235.800000	6621.400000	1571.500000	682.100000	2332.300000	60.300000	4462.600000	23438.400000	637.700000	1907.300000	1084.300000	283.700000	3438.700000	1895.000000	287.500000	153.400000
2010-09-01	43.300000	173.800000	1326.300000	603.500000	1464.800000	28867.000000	1069.300000	1534.100000	56.100000	656.500000	4793.500000	5601.500000	435.300000	580.500000	324.100000	9893.900000	2850.500000	776.500000	3214.300000	5343.800000	2620.000000	1685.100000	308.400000	8160.400000	2367.400000	1083.300000	1512.100000	391.900000	4083.500000	196.800000	231.900000	769.100000	8474.400000	303.000000	565.200000	9730.100000	4577.500000	566.600000	1247.000000	6199.900000	1882.900000	626.400000	2138.000000	50.500000	4205.200000	22364.000000	654.200000	1672.100000	863.100000	294.200000	3648.900000	1785.000000	283.600000	136.700000
2010-10-01	39.600000	104.200000	1314.600000	701.900000	1200.500000	28845.400000	993.100000	1576.300000	42.000000	1266.300000	5032.000000	5724.000000	303.900000	607.800000	310.200000	10389.200000	3181.700000	743.900000	3067.500000	4696.600000	2870.000000	1923.000000	345.000000	8028.600000	2882.700000	1141.000000	1020.400000	357.200000	3714.100000	194.500000	242.400000	643.800000	9332.200000	283.500000	540.600000	10922.800000	4859.800000	659.400000	1268.200000	6204.300000	1613.300000	588.500000	2281.500000	50.700000	4271.500000	22433.200000	664.000000	1927.500000	1135.400000	304.000000	3810.600000	1914.100000	295.600000	155.000000
2010-11-01	45.200000	105.500000	1311.800000	642.000000	1266.000000	29899.000000	959.700000	1730.300000	32.600000	691.700000	4983.100000	5331.300000	542.400000	604.300000	409.700000	9942.200000	2799.600000	723.200000	3333.500000	5128.100000	2545.900000	1890.400000	342.100000	7294.900000	2605.400000	1110.500000	1314.900000	337.800000	3436.200000	207.900000	244.900000	794.500000	8895.700000	352.800000	559.100000	10209.100000	4582.400000	512.000000	1115.600000	6110.300000	1792.900000	663.600000	2407.200000	56.000000	4134.700000	24144.800000	670.100000	1718.000000	671.300000	273.300000	3861.600000	1736.900000	245.200000	178.900000
2010-12-01	38.700000	189.900000	1318.000000	520.200000	1398.200000	27587.800000	956.300000	1671.800000	27.400000	871.400000	5175.500000	5301.900000	442.800000	596.200000	339.100000	9675.200000	2742.400000	646.900000	2836.000000	5230.600000	2690.600000	1742.400000	346.100000	7392.500000	2382.500000	1052.700000	1475.400000	396.200000	3554.800000	243.400000	254.800000	883.000000	9371.900000	273.900000	600.800000	10002.500000	5024.300000	606.900000	1205.100000	7003.600000	1349.500000	644.300000	2191.100000	51.800000	4423.600000	23566.700000	639.200000	1643.600000	836.600000	271.200000	3753.100000	1568.000000	241.100000	142.800000
2011-01-01	62.000000	157.100000	1255.400000	459.400000	1515.300000	25709.100000	985.300000	2011.900000	24.800000	605.000000	5014.600000	5215.800000	468.800000	638.900000	454.400000	9265.900000	2940.200000	667.100000	2435.100000	5953.300000	2609.600000	1774.500000	322.200000	7476.900000	2510.800000	1220.000000	1432.100000	430.700000	3534.400000	256.400000	264.900000	920.900000	9633.500000	243.000000	574.900000	9390.600000	4418.900000	657.900000	1322.500000	6753.000000	1657.900000	698.800000	2453.800000	60.900000	4267.900000	25046.200000	647.900000	1703.300000	1353.800000	265.100000	3430.700000	1673.700000	269.100000	152.800000
2011-02-01	100.100000	102.900000	1228.700000	520.900000	1497.100000	24386.700000	792.300000	1754.400000	50.600000	780.300000	4960.100000	5311.700000	393.000000	647.600000	331.200000	8664.100000	2894.300000	661.000000	2321.400000	5413.100000	2646.800000	1589.700000	330.200000	7585.400000	2293.500000	1266.400000	1497.700000	460.200000	3552.700000	233.900000	244.700000	861.700000	9010.600000	204.900000	546.100000	9355.200000	4456.200000	569.300000	1204.700000	6937.400000	1967.500000	567.300000	2458.300000	49.100000	4188.400000	20560.500000	758.300000	1588.400000	506.300000	270.700000	3329.800000	1575.500000	259.600000	116.200000
2011-03-01	177.500000	177.800000	1476.800000	542.900000	1460.400000	28892.200000	913.700000	2095.100000	107.400000	914.700000	5860.300000	5682.400000	482.100000	741.300000	432.200000	9758.200000	3419.400000	835.500000	2674.600000	7592.800000	2792.300000	2040.900000	360.000000	8756.100000	2542.500000	1415.800000	1619.200000	392.300000	3973.100000	292.100000	290.000000	926.300000	10791.900000	267.100000	652.000000	10954.400000	5280.200000	924.600000	1642.300000	7254.800000	2063.500000	802.400000	2751.400000	62.500000	4500.300000	26935.800000	712.100000	1766.800000	1187.500000	316.900000	3979.300000	1749.700000	306.000000	178.800000
2011-04-01	137.400000	180.500000	1417.000000	573.100000	1472.800000	26984.300000	946.400000	1869.200000	26.900000	984.700000	5263.300000	5603.000000	471.900000	660.700000	460.000000	10359.400000	3327.100000	719.800000	2386.300000	6693.100000	2831.300000	1964.500000	278.100000	8407.500000	2561.700000	1282.900000	1874.100000	480.500000	3964.500000	258.500000	273.100000	978.000000	10080.100000	225.500000	596.200000	10681.200000	4901.000000	902.100000	1226.100000	6990.000000	2423.100000	676.700000	2925.100000	61.600000	4462.600000	25644.400000	768.500000	1731.300000	901.400000	302.400000	3621.000000	1832.000000	263.900000	158.000000
2011-05-01	149.000000	164.000000	1537.300000	688.600000	1528.200000	28716.900000	944.800000	2031.400000	29.000000	1042.600000	5154.200000	5807.300000	387.100000	694.400000	421.200000	10327.900000	3251.700000	811.300000	2444.200000	7652.900000	3003.300000	1867.600000	283.200000	8960.200000	2699.800000	1413.700000	1690.100000	498.300000	3901.800000	307.900000	337.700000	1002.900000	11019.400000	240.600000	770.000000	11109.400000	4871.200000	1014.900000	1263.900000	7833.600000	2076.900000	704.500000	2952.100000	77.800000	4397.900000	28681.500000	808.700000	1657.700000	1420.800000	303.700000	3823.800000	1868.100000	330.100000	267.300000
2011-06-01	50.000000	247.300000	1494.700000	540.100000	1550.100000	30062.000000	1055.100000	2036.200000	28.900000	862.700000	5128.200000	5482.200000	636.800000	703.300000	388.900000	11125.700000	3237.100000	814.200000	2890.200000	8047.900000	2983.900000	2105.800000	287.300000	9029.100000	2863.800000	1222.000000	1693.600000	595.700000	4213.500000	268.200000	277.800000	981.300000	11379.500000	247.300000	650.700000	10489.400000	4739.300000	1081.300000	1384.000000	8466.800000	2278.600000	808.800000	3072.400000	72.300000	4528.700000	28934.300000	864.400000	1749.700000	758.500000	364.000000	3989.100000	1808.700000	303.100000	227.900000
2011-07-01	31.300000	233.200000	1380.800000	705.900000	1347.300000	30218.800000	1003.000000	2334.100000	23.800000	958.700000	5464.900000	5511.700000	499.400000	691.600000	385.100000	10055.700000	3202.400000	825.800000	3086.000000	6944.100000	2815.400000	1921.200000	337.200000	7901.200000	2828.200000	1298.100000	1753.300000	523.000000	4037.000000	254.400000	275.200000	1143.100000	11122.400000	197.100000	572.200000	11184.700000	4969.700000	1145.800000	1376.500000	7541.300000	2079.300000	644.600000	2847.000000	65.000000	4549.000000	26588.400000	815.100000	1894.800000	1342.500000	375.200000	4023.900000	1872.500000	303.600000	172.200000
2011-08-01	37.100000	123.300000	1679.200000	601.900000	1306.000000	32183.800000	1082.200000	1934.700000	30.100000	1124.200000	5570.300000	5843.700000	546.300000	728.500000	403.600000	10932.000000	3560.600000	905.200000	3084.800000	7469.900000	2924.800000	2148.200000	377.500000	9221.200000	2860.100000	1267.600000	1910.100000	461.800000	4319.500000	275.200000	310.500000	950.600000	11023.500000	179.000000	530.500000	11243.100000	5374.200000	1075.900000	1337.800000	8068.000000	2325.500000	703.300000	3108.000000	86.800000	5058.200000	28240.000000	959.200000	1973.000000	944.100000	411.800000	3974.100000	2040.900000	340.100000	176.800000
2011-09-01	138.800000	148.500000	1556.800000	695.400000	1332.600000	30860.300000	1042.900000	2190.600000	21.300000	1097.200000	5715.100000	5891.800000	499.300000	721.800000	338.100000	10409.800000	3158.000000	840.100000	2617.100000	6706.100000	2771.900000	2098.400000	507.100000	9085.400000	2956.700000	1326.800000	1669.000000	467.400000	4120.400000	322.500000	292.800000	1048.300000	10238.100000	172.400000	500.800000	11606.300000	5383.800000	883.100000	1402.100000	7765.600000	1911.000000	784.700000	2850.200000	94.400000	4709.600000	26296.300000	929.100000	1913.300000	1195.400000	396.000000	4123.100000	1974.500000	291.000000	142.900000
2011-10-01	60.700000	83.400000	1521.100000	749.400000	1365.600000	31707.800000	1011.200000	1781.600000	28.600000	1220.500000	5438.700000	5659.100000	556.300000	721.200000	418.100000	10782.400000	3575.700000	1025.600000	2719.500000	6182.600000	2774.400000	2186.700000	459.600000	9319.000000	3159.000000	1284.300000	1946.900000	409.300000	4348.900000	325.900000	302.300000	945.300000	10337.600000	206.900000	693.700000	11058.800000	5381.300000	973.600000	1316.500000	7233.000000	2130.200000	624.100000	2821.300000	80.500000	4935.500000	27563.900000	901.200000	1965.100000	985.400000	380.900000	4455.100000	2001.800000	296.400000	112.800000
2011-11-01	159.100000	132.100000	1471.500000	648.300000	1596.000000	32159.300000	928.400000	1926.100000	42.600000	1213.000000	6266.800000	5506.500000	555.700000	686.900000	440.700000	10449.800000	3618.900000	906.000000	2741.500000	6464.900000	2589.600000	2228.800000	334.600000	9321.600000	3120.200000	1399.700000	1632.700000	461.300000	3996.100000	319.800000	268.900000	903.700000	10577.500000	180.800000	627.500000	10806.900000	5181.300000	1100.900000	1365.600000	7281.600000	1574.000000	708.500000	3033.000000	72.400000	4523.600000	27916.800000	1007.400000	1826.100000	760.000000	397.100000	4129.700000	1840.800000	251.000000	92.800000
2011-12-01	141.400000	68.700000	1397.100000	475.200000	1593.300000	29478.100000	1046.400000	2061.300000	29.200000	1362.900000	5445.900000	5495.200000	439.200000	678.400000	387.100000	10342.500000	3321.600000	784.000000	2548.500000	7437.700000	2640.900000	2009.500000	608.400000	9335.000000	2770.900000	1297.300000	1748.400000	447.800000	3821.900000	358.500000	277.300000	1041.300000	10199.500000	165.900000	708.500000	9693.600000	4805.700000	917.200000	1616.800000	7169.500000	1977.500000	649.900000	2592.700000	61.900000	5053.900000	26366.100000	1080.100000	1692.300000	928.300000	377.100000	4164.300000	1685.500000	268.200000	138.700000
2012-01-01	167.000000	115.000000	1314.300000	621.800000	1858.500000	29516.100000	992.000000	1702.600000	26.900000	1207.800000	5553.200000	5554.300000	541.400000	746.200000	417.800000	10406.900000	3426.300000	832.900000	2455.200000	6960.700000	2477.900000	1877.100000	295.500000	8743.800000	2707.400000	1404.300000	1804.500000	511.200000	3793.800000	323.900000	299.700000	1055.800000	10376.300000	171.100000	600.400000	9978.600000	5178.700000	798.700000	1402.700000	6322.600000	1976.500000	873.400000	2777.800000	68.300000	4876.900000	27012.600000	999.500000	1891.000000	770.900000	350.100000	4092.700000	1920.800000	286.400000	206.000000
2012-02-01	71.500000	152.800000	1267.900000	556.800000	1665.200000	26662.700000	939.200000	1630.100000	27.900000	1021.400000	5625.000000	5356.400000	455.100000	801.300000	395.200000	9510.800000	3586.700000	822.600000	2629.400000	5551.500000	2477.100000	1958.800000	254.000000	9417.900000	2609.400000	1204.800000	1770.900000	518.000000	3985.400000	406.300000	264.400000	1028.800000	9538.300000	157.900000	476.900000	9254.900000	5111.400000	904.200000	1374.100000	5473.200000	1927.100000	507.100000	2683.900000	58.700000	4489.100000	25215.400000	897.400000	1769.100000	45.000000	377.100000	3611.700000	1814.000000	320.300000	211.300000
2012-03-01	159.000000	106.000000	1933.600000	564.300000	1816.800000	30718.800000	1100.800000	1795.400000	30.800000	1546.200000	6176.800000	6114.400000	626.500000	817.000000	437.100000	10745.700000	3652.600000	932.900000	2832.300000	6655.900000	2559.700000	2260.800000	288.900000	10081.800000	2625.200000	1435.100000	1931.700000	544.600000	4371.500000	370.900000	312.800000	1197.300000	11011.000000	169.800000	597.800000	10595.800000	5437.000000	1145.000000	1446.100000	7518.100000	2321.500000	751.300000	3333.500000	72.100000	5557.000000	30304.900000	890.300000	1942.900000	113.000000	410.800000	3460.700000	1936.400000	315.900000	168.600000
2012-04-01	143.600000	133.100000	1498.600000	631.300000	1612.300000	30969.900000	1009.100000	1565.800000	55.100000	949.100000	5547.000000	5857.300000	655.100000	835.500000	401.300000	10865.800000	3408.000000	881.900000	2745.700000	7851.900000	2465.400000	2187.700000	256.100000	9398.500000	2754.800000	1327.300000	1641.500000	466.100000	4020.200000	353.900000	270.700000	943.000000	9965.100000	182.400000	627.200000	10027.700000	5174.500000	922.200000	1363.800000	6518.000000	2388.600000	718.300000	3235.800000	111.700000	4668.400000	29847.600000	869.900000	1711.400000	18.300000	341.800000	3489.400000	1901.100000	340.300000	200.500000
2012-05-01	48.000000	131.200000	1640.300000	634.700000	1785.400000	32207.300000	1051.300000	1881.500000	38.200000	1338.100000	5907.800000	6276.800000	468.300000	791.900000	407.300000	10275.200000	4087.100000	934.600000	2928.000000	8702.600000	2844.400000	2112.100000	283.600000	9964.500000	2913.800000	1320.000000	1583.800000	311.600000	4477.100000	398.700000	287.400000	1072.900000	10702.800000	218.400000	914.200000	11253.300000	5487.400000	956.400000	1305.100000	7090.900000	2126.000000	941.600000	3238.500000	106.500000	5016.600000	29619.200000	974.400000	1769.400000	19.200000	361.300000	3572.600000	2029.900000	374.900000	168.300000
2012-06-01	42.300000	196.400000	1526.800000	466.000000	1520.500000	32468.800000	1055.400000	2086.800000	28.600000	780.700000	5690.300000	5856.800000	734.700000	777.500000	410.100000	10775.400000	3857.200000	1068.200000	3083.400000	7187.000000	2818.700000	1914.700000	260.800000	10077.200000	2498.000000	1383.200000	1601.600000	406.500000	4526.800000	303.300000	280.800000	932.400000	10137.600000	194.500000	804.500000	10342.300000	5218.100000	1051.900000	1446.100000	6135.900000	2402.100000	689.700000	3002.200000	85.200000	5086.300000	28171.000000	866.600000	1842.400000	77.700000	382.300000	3803.700000	1965.900000	282.000000	153.300000
2012-07-01	39.000000	257.300000	1389.900000	791.700000	1286.700000	31928.800000	1102.200000	1925.400000	34.500000	1216.100000	5957.900000	5977.900000	545.200000	782.400000	457.100000	11280.400000	3976.500000	918.600000	3123.800000	6635.900000	2892.600000	2052.400000	353.200000	8701.400000	2796.700000	1373.100000	1756.800000	470.800000	4337.200000	315.000000	356.400000	1005.000000	10875.400000	206.600000	654.200000	10820.100000	5594.000000	886.700000	1388.000000	6274.200000	1831.300000	696.000000	2790.800000	91.200000	5364.300000	27531.300000	874.500000	1782.100000	9.800000	339.000000	4261.800000	2097.600000	308.800000	149.000000
2012-08-01	47.300000	331.200000	1669.300000	490.900000	1403.700000	32109.300000	1127.300000	1777.600000	40.600000	1215.300000	6140.800000	6741.400000	528.000000	812.100000	458.400000	10590.800000	3690.000000	1003.300000	2956.000000	6649.100000	2965.400000	2115.000000	384.800000	10574.400000	2717.000000	1396.900000	1603.600000	522.100000	4231.500000	288.600000	299.600000	975.900000	10580.900000	226.500000	694.700000	10485.600000	5479.200000	876.800000	1605.800000	7139.600000	2295.400000	808.300000	3232.300000	74.700000	5061.600000	27387.100000	956.200000	1899.400000	17.800000	350.700000	4116.400000	2079.200000	347.900000	158.900000
2012-09-01	52.600000	208.600000	1562.700000	613.000000	1320.900000	31407.800000	998.300000	2011.900000	36.800000	1262.600000	5835.300000	6158.600000	498.200000	717.900000	395.900000	10638.100000	3290.900000	879.500000	2796.100000	6230.900000	2705.900000	1972.200000	523.700000	9718.800000	2702.500000	1318.100000	1425.300000	465.500000	4059.200000	241.500000	281.100000	960.400000	9642.900000	201.600000	731.100000	10394.900000	5270.100000	920.900000	1298.000000	6719.300000	1997.200000	1047.600000	2721.100000	69.500000	5021.500000	26437.300000	903.400000	1798.800000	65.800000	342.400000	4038.400000	2001.700000	288.000000	175.700000
2012-10-01	45.400000	198.800000	1548.500000	789.500000	1585.600000	34542.200000	1114.700000	1546.000000	42.500000	1084.900000	6232.900000	6256.600000	612.800000	804.300000	473.700000	11315.900000	3344.700000	991.400000	3286.300000	6723.300000	2989.400000	2092.100000	320.200000	10449.000000	3295.400000	1373.800000	1953.400000	478.100000	4126.300000	325.200000	328.900000	867.700000	9162.400000	202.300000	825.100000	10402.200000	5456.800000	980.700000	1459.100000	7104.100000	2303.000000	784.900000	2929.800000	71.200000	5585.900000	28456.200000	932.300000	1799.000000	44.800000	364.100000	4671.000000	2215.500000	348.200000	154.900000
2012-11-01	50.000000	133.400000	1585.100000	629.200000	1623.200000	32905.100000	1010.000000	1690.900000	46.600000	1046.200000	6403.500000	6272.100000	594.600000	776.500000	465.400000	10885.400000	3758.000000	845.100000	3055.900000	6617.900000	3127.500000	2380.100000	314.000000	10097.100000	2852.200000	1286.600000	1853.700000	453.600000	3907.700000	284.200000	296.500000	1100.900000	9543.000000	198.400000	693.000000	10900.000000	5299.500000	1047.900000	1130.300000	7618.400000	2416.500000	842.400000	3095.600000	73.200000	5580.300000	26302.300000	1077.400000	1906.200000	43.400000	350.600000	4580.600000	1821.400000	292.500000	138.900000
2012-12-01	42.100000	147.600000	1363.100000	624.300000	1402.700000	30863.200000	1150.700000	1805.100000	38.700000	883.400000	6142.100000	5980.000000	436.000000	780.800000	419.900000	9537.500000	3174.800000	766.000000	2835.500000	5141.200000	2659.100000	2147.000000	257.700000	9032.000000	2426.300000	1301.600000	1739.400000	444.100000	3681.600000	293.700000	297.400000	1085.000000	9301.000000	198.100000	712.500000	9765.900000	4810.000000	866.100000	1333.500000	6775.400000	1940.200000	829.700000	2518.200000	68.300000	5279.400000	23910.300000	989.900000	1770.300000	17.500000	372.300000	3943.200000	1598.100000	278.100000	119.600000
2013-01-01	178.182438	75.117127	1525.357618	609.746455	1782.982540	30459.565168	1036.334956	2038.707784	32.232908	1184.262461	6153.913353	5882.160413	540.938323	835.080560	558.597916	10602.518531	3769.234578	857.028409	2956.002369	6359.926367	3063.753926	1831.175561	299.931327	8420.756781	2572.701207	1624.779007	1504.748380	441.030139	3799.912888	296.985658	295.889006	1028.342442	9968.035619	149.122691	765.830087	10486.304019	5395.492487	981.118036	1234.137371	6838.554834	2062.307068	680.880486	2686.657336	85.519619	5470.707601	25492.299360	922.245053	1642.127052	99.380446	419.472564	3991.622559	1819.302980	284.169367	189.332589
2013-02-01	331.688055	110.305295	1514.207574	606.891367	1637.593713	27747.178454	934.548277	1741.495414	36.148820	1109.632107	5721.523366	5898.286882	689.560767	759.281628	460.500037	9570.864846	3479.721188	815.344354	2801.884361	5172.126443	2667.758009	1898.731116	308.807361	9032.862637	2399.883875	1610.711797	1120.986562	416.028423	3833.741794	311.181342	286.082285	1056.275961	9041.474436	135.623405	622.225121	9042.565298	4881.506631	926.325352	1178.115925	6003.615299	1945.538385	773.700049	2675.082265	65.974143	4647.032798	22681.171771	850.289804	1586.797292	83.431606	412.640971	3798.196847	1681.253214	316.656212	194.996209
2013-03-01	274.200905	134.598823	1557.968641	589.167966	1706.874719	28097.123007	1019.031050	1803.870890	39.596212	879.023590	6320.117381	6008.506538	383.064363	825.852779	492.371172	9668.565653	3921.908183	828.297348	2894.557415	5547.431838	2728.042267	2351.818369	280.654279	9919.614573	2430.761745	1589.821183	1387.632464	392.329717	4113.711940	334.667310	299.493765	1014.507018	10214.999549	159.759824	703.821864	10504.122421	5473.577012	989.852739	1251.136856	7093.638643	2037.871246	837.747031	2950.635098	70.865257	4940.458349	24658.280700	939.143599	1812.727891	7.577565	364.314615	4051.559891	1674.294686	306.038222	151.813520
2013-04-01	286.704718	96.076418	1572.860242	697.201833	1768.827170	30391.428043	1071.614539	1560.071568	51.602507	753.815437	6231.848131	6425.315499	639.570804	837.152830	422.484926	10415.924869	4026.036586	914.230454	3362.752832	6220.665164	2771.272296	2183.044210	285.267036	9477.451477	2636.835287	1688.805496	1932.427972	427.639578	4209.057348	275.689910	317.168805	1003.860575	9825.777777	171.055493	672.095450	10504.871416	5859.431562	1076.425595	1360.742217	7081.627764	2388.690752	659.520720	2827.645467	94.049974	5220.483464	27570.724534	857.943267	1676.350203	37.000320	365.757343	4139.028437	1857.674446	327.033944	134.503163
2013-05-01	180.307092	102.322412	1723.026165	518.006350	1833.958556	32364.013639	1091.034645	1655.125376	41.288233	896.076665	6238.518573	6472.110078	375.250965	789.272836	411.722722	10892.923218	3923.205879	837.478185	3050.775160	6325.317847	2928.468362	2338.406313	305.140816	9813.721747	2760.657020	1523.038635	1818.934289	461.476894	4533.832296	329.092814	290.538151	991.400540	10171.093148	159.982975	1060.423781	12574.387656	5306.454080	1054.576499	1202.616127	7355.845631	2138.623460	892.364440	2820.856784	88.289368	5357.097795	27743.040317	1000.379736	1915.609015	53.306042	341.411153	4311.800446	1795.191411	286.034004	231.429666
2013-06-01	135.655916	134.737440	1530.019023	573.060118	1521.310492	32030.913256	1158.060186	1884.534016	44.865329	716.770576	5679.017494	6041.472841	424.772927	872.102970	388.739899	9789.740292	3228.287740	940.749700	2933.691378	5051.968811	2898.008098	2106.106908	253.313398	10142.739747	2730.535035	1518.332982	1776.691401	374.473381	4052.106791	280.089608	311.208170	961.445762	9524.336614	163.105529	625.769877	10180.325903	5425.379190	1009.716231	1285.515997	7741.293169	1738.571489	727.259061	2885.342564	81.227781	5242.479470	25557.319985	833.959307	1896.815676	31.786727	405.931878	3995.124004	1761.646129	270.378385	146.325808
2013-07-01	106.946380	214.233067	1519.043611	744.001012	1509.741681	33487.182178	1177.435401	1714.806181	101.535357	905.618988	6057.135485	6388.424547	453.463948	794.593001	483.003270	10842.158555	3829.796068	961.169156	3229.555315	5455.984571	2895.019209	2291.844586	287.653012	9003.991429	2960.709553	1407.438648	1947.527203	474.196653	4358.479969	277.352893	310.482063	963.142717	10666.300903	178.814571	719.181095	11925.427961	5861.379108	934.039239	1205.477900	7556.328549	2121.961300	948.566763	2717.862723	85.596366	5405.727320	28345.757774	859.244761	2043.730972	8.071996	438.853710	4628.510460	1968.061813	335.193755	150.613270
2013-08-01	160.372349	139.579702	1690.975606	622.664845	1323.795576	32187.203351	1084.805864	1658.496289	92.272234	790.922576	5965.916154	6463.162664	515.697238	803.656840	516.878961	10318.199600	3954.057784	907.029936	3225.035577	5673.786993	2809.429825	2101.923802	299.819662	10612.775624	2817.407058	1606.258697	1752.783980	549.241789	4309.269097	302.658317	314.349668	852.629103	10320.511436	177.039221	703.620828	10714.901759	5635.587176	953.381222	1282.798325	7222.406946	1966.270754	858.389249	2821.476229	89.003784	5666.035032	27036.736610	950.818009	2080.263422	17.287721	470.710384	4126.820598	2024.706610	302.169540	184.092867
2013-09-01	169.066344	155.527260	1544.979409	688.264536	1325.589572	33206.028438	1028.067281	1862.178050	43.152151	739.420089	5622.157648	6349.791252	439.264605	748.806400	456.332619	10639.695992	3863.377990	1005.133907	3240.518834	5498.055467	2782.500117	2317.233172	268.835931	10477.389307	2900.954954	1522.656480	1745.093308	626.942765	4184.132512	316.470789	314.306475	995.007907	9858.642319	175.989013	702.482752	10731.660203	5881.408877	976.324664	1215.788008	6889.596904	1897.383361	736.734714	2585.721418	93.943961	5458.761305	26495.593510	872.596294	1861.083589	18.081764	457.537668	4462.187675	2008.454528	318.223477	226.169341
2013-10-01	115.989443	137.199216	1761.701234	826.531411	1504.050844	35327.254481	1024.169174	1802.048549	56.550550	813.920802	6263.003894	6875.993887	693.959170	790.655420	450.361201	11793.461971	4420.178644	985.107130	3602.524939	5433.612772	3057.431649	2395.097713	276.100759	10902.226069	3318.981675	1543.594154	1687.585902	547.008833	4518.552095	317.789789	338.176142	1063.782422	10358.418396	207.526016	724.390437	12389.057153	6252.063481	1210.504477	1041.641873	7581.188679	2307.951621	880.456999	2837.682663	86.972085	5637.396779	27041.221335	979.831401	2218.975896	34.696820	426.817363	4301.248491	2142.167856	362.501093	226.433029
2013-11-01	62.417744	118.357778	1508.960041	585.181140	1573.652581	33896.272603	1086.384572	1775.385125	47.663000	712.726418	5931.970724	6395.116871	427.233911	764.611456	471.378628	10295.061385	3772.441114	851.169102	3506.690439	4521.182614	2856.309952	2405.420343	283.747064	10635.166711	2958.610799	1421.482099	1722.793478	543.162944	3918.068807	283.307890	305.814872	903.066556	9681.175934	170.037494	691.516653	10461.437909	5426.076325	1153.189152	1023.408745	6896.881597	1719.574816	808.546634	2642.440022	86.765234	5876.298448	24811.998296	760.091158	1909.894665	22.995084	381.072121	4136.826917	1863.430129	287.847689	190.575580
2013-12-01	91.261480	62.585356	1491.658187	560.614759	1535.621568	31874.782696	1109.312516	2067.011770	38.781317	630.046355	6073.169647	5822.738486	514.559057	749.065247	432.388283	9937.091114	3489.428141	853.639861	3055.696486	4954.136103	2903.335201	2357.429957	391.605953	9712.464256	2534.252521	1457.694201	1606.302217	487.068444	4016.815858	275.922912	319.391614	1039.734929	9621.190069	168.037783	590.979950	10234.698496	5020.541724	1117.235816	1063.011787	6678.735536	1839.090144	763.810817	2448.001983	70.409762	6060.992467	24278.529848	812.129228	1738.749932	47.891756	464.709303	3957.045306	1626.843543	305.138196	135.479966
2014-01-01	106.519556	101.451837	1612.483210	611.484985	1752.643915	31587.862450	1096.876444	1616.292976	44.046627	991.614304	5853.970110	6384.160657	492.169227	836.627275	490.971030	10526.323038	3784.526793	985.488409	3094.693344	5393.768890	3061.630258	2204.863103	383.587487	9023.680798	2699.219246	1502.928885	1635.906805	458.231637	4121.718647	307.401349	290.220576	1130.140198	9825.293608	166.502560	763.206920	10682.750803	5529.941388	1229.225845	1074.745631	6397.260467	1724.059373	704.357112	2722.656691	83.766077	5183.511647	24729.539270	848.940796	1832.962798	33.469621	468.554199	4232.064055	1881.153368	296.523694	186.248765
2014-02-01	73.012548	75.504062	1530.555663	605.460439	1531.244175	27337.945793	1036.366081	1618.499249	35.988501	944.281656	5439.665803	6336.540959	530.944315	776.151919	452.213449	9416.852693	3623.673148	911.902959	2849.990896	5007.670903	2699.963346	2217.648767	376.455607	9592.694266	2550.282356	1343.421842	1421.826264	421.948963	4036.727935	312.656687	298.164079	1067.998696	9163.023578	133.554736	597.748249	9497.664080	5000.028687	939.867575	1067.295165	5772.009800	1622.228124	661.515912	2530.956403	76.364568	4701.831146	22306.256386	790.769449	1811.213831	14.708082	432.169736	3714.500907	1701.377332	291.336471	105.753947
